Time,Amplitude
0,-1.660675832084038e-87
0.01,0.037674311717588026
0.02,0.07519994013858255
0.03,0.11242878875143476
0.04,0.14921393229891286
0.05,0.18541019662496844
0.060000000000000005,0.22087473161080678
0.07,0.2554675749390436
0.08,0.2890522044610292
0.09,0.32149607698739796
0.09999999999999999,0.3526711513754839
0.10999999999999999,0.38245439384921376
0.11999999999999998,0.4107282635571979
0.12999999999999998,0.43738117642537006
0.13999999999999999,0.4623079273894978
0.15,0.48540572464116194
0.16,0.5061942001477261
0.17,0.5124532121804274
0.18000000000000002,0.38049389159567615
0.19000000000000003,-0.1699709001222106
0.20000000000000004,-0.6293660902229078
0.21000000000000005,-0.14668689497797882
0.22000000000000006,0.4269700105532795
0.23000000000000007,0.5819380249427961
0.24000000000000007,0.59841348190348
0.25000000000000006,0.5999955280161935
0.26000000000000006,0.5988160187809872
0.2700000000000001,0.5952688207612098
0.2800000000000001,0.5893723511072874
0.2900000000000001,0.5927476570955983
0.3000000000000001,3.570633909777092
0.3100000000000001,0.5694636519513675
0.3200000000000001,0.5428962321496859
0.3300000000000001,0.5257840079988412
0.34000000000000014,0.5065967370252331
0.35000000000000014,0.4854057246411616
0.36000000000000015,0.46190539051199014
0.37000000000000016,0.42405038060695516
0.38000000000000017,0.24832592367327264
0.3900000000000002,-0.34538239780595825
0.4000000000000002,-0.8473288486245167
0.4100000000000002,-0.40634071466774996
0.4200000000000002,0.12664986457709917
0.4300000000000002,0.24213677909315312
0.4400000000000002,0.22047217645732825
0.45000000000000023,0.18540572464140537
0.46000000000000024,0.14921391403209536
0.47000000000000025,0.11242878899162059
0.48000000000000026,0.07519994623055837
0.49000000000000027,0.03767441970072722
0.5000000000000002,1.4906612681056765e-06
0.5100000000000002,-0.037658285598631616
0.5200000000000002,-0.07506575508742236
0.5300000000000002,-0.11155379230416244
0.5400000000000003,-0.14477033368361666
0.5500000000000003,-0.1678354231756058
0.5600000000000003,-0.16674061831616105
0.5700000000000003,-0.12560658799570165
0.5800000000000003,-0.04643994057597295
0.5900000000000003,0.0315026840464423
0.6000000000000003,0.04732884862451536
0.6100000000000003,-0.02945563281537944
0.6200000000000003,-0.16811599967216487
0.6300000000000003,-0.3075201895095112
0.6400000000000003,-0.4081738323708312
0.6500000000000004,-0.46783542317560717
0.6600000000000004,-0.5021531566859131
0.6700000000000004,-0.5249090115790456
0.6800000000000004,-0.5427620464284513
0.6900000000000004,-0.5578498654139942
0.7000000000000004,-0.5706324191158237
0.7100000000000004,-0.5811497886940389
0.7200000000000004,-0.5893723443452216
0.7300000000000004,-0.5952688205210234
0.7400000000000004,-0.5988160370478042
0.7500000000000004,-0.599999999999756
0.7600000000000005,-0.5988160370569576
0.7700000000000005,-0.5952688207886864
0.7800000000000005,-0.5893723504372128
0.7900000000000005,-0.5811498966771782
0.8000000000000005,-0.5706339097770917
0.8100000000000005,-0.5578658915329502
0.8200000000000005,-0.542896231479611
0.8300000000000005,-0.5257840080263172
0.8400000000000005,-0.5065967553012081
0.8500000000000005,-0.48541019662496726
0.8600000000000005,-0.4623079456654724
0.8700000000000006,-0.43738117645284547
0.8800000000000006,-0.4107282635572118
0.8900000000000006,-0.3824543938492121
0.9000000000000006,-0.3526711513754823
0.9100000000000006,-0.32149607698739596
0.9200000000000006,-0.2890522044610273
0.9300000000000006,-0.2554675749390419
0.9400000000000006,-0.2208747316108047
0.9500000000000006,-0.18541019662496658
0.9600000000000006,-0.1492139322989106
0.9700000000000006,-0.11242878875143271
0.9800000000000006,-0.07519994013858015
0.9900000000000007,-0.03767431171758583
1.0000000000000007,2.5175776432026934e-15
1.0100000000000007,0.03767431171759032
1.0200000000000007,0.07519994013858515
1.0300000000000007,0.11242878875143714
1.0400000000000007,0.1492139322989155
1.0500000000000007,0.18541019662497082
1.0600000000000007,0.22087473161080892
1.0700000000000007,0.2554675749390459
1.0800000000000007,0.28905220446103125
1.0900000000000007,0.32149607698740024
1.1000000000000008,0.3526711513754859
1.1100000000000008,0.382454393849216
1.1200000000000008,0.4107282635571999
1.1300000000000008,0.4373811764253721
1.1400000000000008,0.4623079273894996
1.1500000000000008,0.48540572464116377
1.1600000000000008,0.5061942001477273
1.1700000000000008,0.5124532121804256
1.1800000000000008,0.3804938915956513
1.1900000000000008,-0.16997090012226812
1.2000000000000008,-0.6293660902229069
1.2100000000000009,-0.14668689497791954
1.2200000000000009,0.4269700105533061
1.2300000000000009,0.5819380249427997
1.2400000000000009,0.5984134819034802
1.2500000000000009,0.5999955280161935
1.260000000000001,0.598816018780987
1.270000000000001,0.5952688207612095
1.280000000000001,0.5893723511072868
1.290000000000001,0.5927476570956083
1.300000000000001,3.570633909777091
1.310000000000001,0.5694636519513555
1.320000000000001,0.5428962321496843
1.330000000000001,0.5257840079988396
1.340000000000001,0.5065967370252316
1.350000000000001,0.48540572464116016
1.360000000000001,0.46190539051198787
1.370000000000001,0.4240503806069498
1.380000000000001,0.24832592367324355
1.390000000000001,-0.3453823978060208
1.400000000000001,-0.8473288486245194
1.410000000000001,-0.4063407146676919
1.420000000000001,0.12664986457712377
1.430000000000001,0.2421367790931539
1.440000000000001,0.22047217645732506
1.450000000000001,0.1854057246414022
1.460000000000001,0.14921391403209242
1.470000000000001,0.11242878899161785
1.480000000000001,0.07519994623055587
1.490000000000001,0.03767441970072392
1.500000000000001,1.4906612647890718e-06
1.5100000000000011,-0.037658285598634655
1.5200000000000011,-0.07506575508742509
1.5300000000000011,-0.11155379230416582
1.5400000000000011,-0.1447703336836193
1.5500000000000012,-0.16783542317560673
1.5600000000000012,-0.1667406183161588
1.5700000000000012,-0.12560658799569627
1.5800000000000012,-0.04643994057596504
1.5900000000000012,0.03150268404644735
1.6000000000000012,0.047328848624512865
1.6100000000000012,-0.029455632815389432
1.6200000000000012,-0.16811599967217816
1.6300000000000012,-0.3075201895095222
1.6400000000000012,-0.4081738323708379
1.6500000000000012,-0.46783542317561055
1.6600000000000013,-0.5021531566859155
1.6700000000000013,-0.5249090115790475
1.6800000000000013,-0.5427620464284527
1.6900000000000013,-0.5578498654139953
1.7000000000000013,-0.5706324191158249
1.7100000000000013,-0.5811497886940398
1.7200000000000013,-0.5893723443452221
1.7300000000000013,-0.5952688205210238
1.7400000000000013,-0.5988160370478043
1.7500000000000013,-0.599999999999756
1.7600000000000013,-0.5988160370569575
1.7700000000000014,-0.595268820788686
1.7800000000000014,-0.5893723504372124
1.7900000000000014,-0.5811498966771773
1.8000000000000014,-0.5706339097770906
1.8100000000000014,-0.5578658915329491
1.8200000000000014,-0.5428962314796097
1.8300000000000014,-0.5257840080263154
1.8400000000000014,-0.5065967553012062
1.8500000000000014,-0.48541019662496543
1.8600000000000014,-0.4623079456654704
1.8700000000000014,-0.43738117645284375
1.8800000000000014,-0.4107282635572092
1.8900000000000015,-0.38245439384920976
1.9000000000000015,-0.35267115137547983
1.9100000000000015,-0.32149607698739385
1.9200000000000015,-0.28905220446102414
1.9300000000000015,-0.2554675749390386
1.9400000000000015,-0.22087473161080187
1.9500000000000015,-0.18541019662496366
1.9600000000000015,-0.14921393229890717
1.9700000000000015,-0.1124287887514292
1.9800000000000015,-0.07519994013857713
1.9900000000000015,-0.03767431171758279
2.0000000000000013,5.035155286405387e-15
2.010000000000001,0.03767431171759177
2.020000000000001,0.07519994013858605
2.0300000000000007,0.11242878875143698
2.0400000000000005,0.14921393229891383
2.0500000000000003,0.18541019662496916
2.06,0.22087473161080629
2.07,0.25546757493904293
2.0799999999999996,0.28905220446102736
2.0899999999999994,0.3214960769873961
2.099999999999999,0.352671151375481
2.109999999999999,0.382454393849211
2.1199999999999988,0.41072826355719433
2.1299999999999986,0.4373811764253665
2.1399999999999983,0.4623079273894937
2.149999999999998,0.4854057246411574
2.159999999999998,0.5061942001477221
2.1699999999999977,0.512453212180432
2.1799999999999975,0.38049389159575414
2.1899999999999973,-0.16997090012201455
2.199999999999997,-0.6293660902229112
2.209999999999997,-0.14668689497821408
2.2199999999999966,0.42697001055316625
2.2299999999999964,0.5819380249427798
2.239999999999996,0.5984134819034783
2.249999999999996,0.5999955280161935
2.259999999999996,0.5988160187809882
2.2699999999999956,0.595268820761212
2.2799999999999954,0.5893723511072908
2.289999999999995,0.5927476570955392
2.299999999999995,3.570633909777098
2.3099999999999947,0.5694636519514443
2.3199999999999945,0.5428962321496948
2.3299999999999943,0.525784007998852
2.339999999999994,0.5065967370252453
2.349999999999994,0.48540572464117593
2.3599999999999937,0.4619053905120068
2.3699999999999934,0.42405038060699973
2.3799999999999932,0.24832592367351705
2.389999999999993,-0.34538239780541585
2.399999999999993,-0.8473288486244943
2.4099999999999926,-0.406340714668279
2.4199999999999924,0.12664986457687155
2.429999999999992,0.2421367790931484
2.439999999999992,0.22047217645735642
2.4499999999999917,0.18540572464143573
2.4599999999999915,0.14921391403212764
2.4699999999999913,0.1124287889916536
2.479999999999991,0.07519994623059302
2.489999999999991,0.037674419700762345
2.4999999999999907,1.490661304367259e-06
2.5099999999999905,-0.03765828559859413
2.5199999999999902,-0.07506575508738506
2.52999999999999,-0.11155379230412552
2.53999999999999,-0.1447703336835854
2.5499999999999896,-0.16783542317559041
2.5599999999999894,-0.16674061831618175
2.569999999999989,-0.12560658799577243
2.579999999999989,-0.04643994057607198
2.5899999999999888,0.031502684046377294
2.5999999999999885,0.047328848624550945
2.6099999999999883,-0.029455632815237887
2.619999999999988,-0.16811599967198274
2.629999999999988,-0.307520189509358
2.6399999999999877,-0.40817383237073257
2.6499999999999875,-0.46783542317554955
2.6599999999999873,-0.5021531566858776
2.669999999999987,-0.5249090115790195
2.679999999999987,-0.5427620464284294
2.6899999999999866,-0.5578498654139747
2.6999999999999864,-0.5706324191158073
2.709999999999986,-0.5811497886940257
2.719999999999986,-0.5893723443452111
2.7299999999999858,-0.5952688205210164
2.7399999999999856,-0.5988160370478006
2.7499999999999853,-0.599999999999756
2.759999999999985,-0.5988160370569614
2.769999999999985,-0.5952688207886937
2.7799999999999847,-0.589372350437224
2.7899999999999845,-0.5811498966771935
2.7999999999999843,-0.5706339097771107
2.809999999999984,-0.5578658915329731
2.819999999999984,-0.5428962314796374
2.8299999999999836,-0.5257840080263484
2.8399999999999834,-0.5065967553012428
2.849999999999983,-0.4854101966250056
2.859999999999983,-0.46230794566551403
2.869999999999983,-0.43738117645289204
2.8799999999999826,-0.41072826355726133
2.8899999999999824,-0.3824543938492649
2.899999999999982,-0.35267115137553945
2.909999999999982,-0.3214960769874561
2.9199999999999817,-0.28905220446108965
2.9299999999999815,-0.25546757493910627
2.9399999999999813,-0.22087473161087337
2.949999999999981,-0.18541019662503677
2.959999999999981,-0.14921393229898267
2.9699999999999807,-0.11242878875150787
2.9799999999999804,-0.07519994013865658
2.9899999999999802,-0.037674311717662716
2.99999999999998,-7.504786010250356e-14
3.00999999999998,0.03767431171751078
3.0199999999999796,0.07519994013850555
3.0299999999999794,0.11242878875135834
3.039999999999979,0.14921393229883728
3.049999999999979,0.185410196624892
3.0599999999999787,0.22087473161073184
3.0699999999999785,0.25546757493897043
3.0799999999999783,0.28905220446095625
3.089999999999978,0.3214960769873276
3.099999999999978,0.35267115137541627
3.1099999999999777,0.3824543938491492
3.1199999999999775,0.4107282635571352
3.1299999999999772,0.437381176425311
3.139999999999977,0.46230792738944265
3.149999999999977,0.485405724641111
3.1599999999999766,0.506194200147682
3.1699999999999764,0.5124532121804788
3.179999999999976,0.3804938915964124
3.189999999999976,-0.16997090012049298
3.1999999999999758,-0.6293660902229363
3.2099999999999755,-0.1466868949797855
3.2199999999999753,0.42697001055245887
3.229999999999975,0.5819380249426844
3.239999999999975,0.5984134819034699
3.2499999999999747,0.5999955280161934
3.2599999999999745,0.5988160187809933
3.2699999999999743,0.5952688207612221
3.279999999999974,0.5893723511073058
3.289999999999974,0.5927476570952844
3.2999999999999736,3.5706339097771234
3.3099999999999734,0.5694636519517489
3.319999999999973,0.5428962321497289
3.329999999999973,0.5257840079988901
3.3399999999999728,0.5065967370252888
3.3499999999999726,0.48540572464122306
3.3599999999999723,0.46190539051206136
3.369999999999972,0.4240503806071405
3.379999999999972,0.24832592367426862
3.3899999999999717,-0.3453823978038027
3.3999999999999715,-0.8473288486244295
3.4099999999999713,-0.40634071466976207
3.419999999999971,0.1266498645762494
3.429999999999971,0.2421367790931356
3.4399999999999706,0.22047217645742842
3.4499999999999704,0.1854057246415129
3.45999999999997,0.1492139140322052
3.46999999999997,0.11242878899173225
3.47999999999997,0.07519994623067353
3.4899999999999696,0.037674419700843335
3.4999999999999694,1.490661384442333e-06
3.509999999999969,-0.03765828559851535
3.519999999999969,-0.07506575508730513
3.5299999999999687,-0.1115537923040501
3.5399999999999685,-0.14477033368352205
3.5499999999999683,-0.16783542317556005
3.559999999999968,-0.1667406183162217
3.569999999999968,-0.1256065879959066
3.5799999999999677,-0.04643994057626133
3.5899999999999674,0.03150268404625767
3.5999999999999672,0.047328848624616615
3.609999999999967,-0.02945563281498892
3.619999999999967,-0.16811599967166496
3.6299999999999666,-0.3075201895090949
3.6399999999999664,-0.4081738323705655
3.649999999999966,-0.46783542317545634
3.659999999999966,-0.50215315668582
3.6699999999999657,-0.5249090115789771
3.6799999999999655,-0.5427620464283944
3.6899999999999653,-0.5578498654139454
3.699999999999965,-0.5706324191157822
3.709999999999965,-0.5811497886940055
3.7199999999999647,-0.5893723443451964
3.7299999999999645,-0.5952688205210063
3.7399999999999642,-0.5988160370477955
3.749999999999964,-0.599999999999756
3.759999999999964,-0.5988160370569663
3.7699999999999636,-0.5952688207887039
3.7799999999999634,-0.5893723504372392
3.789999999999963,-0.5811498966772132
3.799999999999963,-0.5706339097771358
3.8099999999999627,-0.5578658915330029
3.8199999999999625,-0.542896231479672
3.8299999999999623,-0.5257840080263865
3.839999999999962,-0.5065967553012863
3.849999999999962,-0.4854101966250533
3.8599999999999617,-0.4623079456655657
3.8699999999999615,-0.43738117645294605
3.8799999999999613,-0.41072826355732045
3.889999999999961,-0.3824543938493274
3.899999999999961,-0.3526711513756033
3.9099999999999606,-0.32149607698752464
3.9199999999999604,-0.28905220446116076
3.92999999999996,-0.25546757493917965
3.93999999999996,-0.22087473161094684
3.9499999999999598,-0.18541019662511396
3.9599999999999596,-0.14921393229906124
3.9699999999999593,-0.11242878875158549
3.979999999999959,-0.07519994013873496
3.989999999999959,-0.0376743117177437
3.9999999999999587,-1.5619668959505266e-13
4.009999999999959,0.03767431171743192
4.019999999999959,0.07519994013842717
4.0299999999999585,0.11242878875128072
4.039999999999958,0.14921393229876073
4.049999999999958,0.18541019662481686
4.059999999999958,0.22087473161065838
4.069999999999958,0.255467574938899
4.079999999999957,0.2890522044608889
4.089999999999957,0.32149607698726085
4.099999999999957,0.3526711513753523
4.109999999999957,0.38245439384908836
4.119999999999957,0.4107282635570776
4.129999999999956,0.43738117642525687
4.139999999999956,0.46230792738939225
4.149999999999956,0.48540572464106463
4.159999999999956,0.506194200147643
4.1699999999999555,0.5124532121805242
4.179999999999955,0.3804938915970567
4.189999999999955,-0.16997090011900295
4.199999999999955,-0.6293660902229608
4.209999999999955,-0.14668689498132437
4.2199999999999545,0.42697001055176614
4.229999999999954,0.5819380249425911
4.239999999999954,0.5984134819034616
4.249999999999954,0.5999955280161934
4.259999999999954,0.5988160187809982
4.269999999999953,0.595268820761232
4.279999999999953,0.5893723511073206
4.289999999999953,0.5927476570950352
4.299999999999953,3.570633909777148
4.3099999999999525,0.569463651952047
4.319999999999952,0.5428962321497626
4.329999999999952,0.5257840079989282
4.339999999999952,0.5065967370253313
4.349999999999952,0.4854057246412696
4.3599999999999515,0.46190539051211504
4.369999999999951,0.4240503806072781
4.379999999999951,0.24832592367500408
4.389999999999951,-0.34538239780222274
4.399999999999951,-0.8473288486243655
4.40999999999995,-0.4063407146712144
4.41999999999995,0.12664986457564073
4.42999999999995,0.24213677909312364
4.43999999999995,0.22047217645749653
4.4499999999999496,0.185405724641588
4.459999999999949,0.14921391403228174
4.469999999999949,0.11242878899180987
4.479999999999949,0.07519994623075194
4.489999999999949,0.037674419700922196
4.4999999999999485,1.4906614634517547e-06
4.509999999999948,-0.037658285598436564
4.519999999999948,-0.07506575508722728
4.529999999999948,-0.11155379230397569
4.539999999999948,-0.1447703336834594
4.549999999999947,-0.1678354231755328
4.559999999999947,-0.16674061831626122
4.569999999999947,-0.12560658799603838
4.579999999999947,-0.046439940576445266
4.589999999999947,0.03150268404614026
4.599999999999946,0.047328848624680564
4.609999999999946,-0.029455632814743837
4.619999999999946,-0.16811599967135574
4.629999999999946,-0.3075201895088375
4.6399999999999455,-0.4081738323704021
4.649999999999945,-0.46783542317536403
4.659999999999945,-0.5021531566857637
4.669999999999945,-0.5249090115789359
4.679999999999945,-0.5427620464283602
4.689999999999944,-0.5578498654139163
4.699999999999944,-0.5706324191157578
4.709999999999944,-0.5811497886939858
4.719999999999944,-0.5893723443451815
